recipient_type,number_of_forms_1042s,u_s_tax_withheld,total_u_s_source_income,interest_income,country,year,tax_haven,afchange,cayman,share_of_total_interest,share_of_total_income,share_of_total_forms,non_int_income,share_of_nonint_inc
Individuals,10466,1809,22165,5480,Cyprus,2022,0,1,0,2.2452094891074973e-4,8.459486676745484e-5,9.144808381488622e-4,16685,7.0221287161707e-5
Corporations,2581,13931,1625892,349439,Cyprus,2022,0,1,0,7.526945087648676e-4,0.0016169315828357888,0.0024258430768073986,1276453,0.0023581647245823137
Individuals,77479,10625,69662,1657,Czech Republic,2022,0,1,0,6.788890736224676e-5,2.658717621815673e-4,0.006769831918491849,68005,2.862090880091031e-4
Corporations,1382,7895,385860,190366,Czech Republic,2022,0,1,0,4.1004994535679415e-4,3.8373349555383596e-4,0.001298921012068123,195494,3.611625768183355e-4
Individuals,30018,10241,131079,1627,Denmark,2022,0,1,0,6.665977807988865e-5,5.00275684232403e-4,0.0026228631568462205,129452,5.448178642887201e-4
Corporations,6859,93808,5475009,1266614,Denmark,2022,0,1,0,0.0027282970776722234,0.005444835799924096,0.006446670927478477,4208395,0.007774738776992639
Individuals,21200,12168377,55186190,9705164,Dominican Republic,2022,0,1,0,0.39763004208292835,0.21062343291014884,0.0018523785370490999,45481026,0.19141361625142717
Corporations,759,904653,19846955,16820989,Dominican Republic,2022,0,1,0,0.03623255003675675,0.019737576888637542,7.133726831835784e-4,3025966,0.005590277338049615
Individuals,23226,9535,51989,15086,Ecuador,2022,0,1,0,6.180881451218194e-4,1.9842104797533093e-4,0.002029403014221811,36903,1.5531172670832925e-4
Corporations,795,834,59568,8824,Ecuador,2022,0,1,0,1.9006969300339094e-5,5.9239716122818895e-5,7.472085416744991e-4,50744,9.374627250999834e-5
Individuals,44956,8927,136791,9389,Egypt,2022,0,1,0,3.8467649440201263e-4,5.220760848178171e-4,0.003928091014697138,127402,5.361901364684324e-4
Corporations,395,849,13771,5140,Egypt,2022,0,1,0,1.107160269761366e-5,1.3695106948820492e-5,3.712545584420467e-4,8631,1.594521673564945e-5
Individuals,24989,18013438,70000514,4888087,El Salvador,2022,0,1,0,0.20026969554713503,0.2671637336107989,0.0021834475123735826,65112427,0.2740352672557797
Corporations,479,4062377,37559529,8598292,El Salvador,2022,0,1,0,0.018520792393398825,0.03735253551683427,4.502048949208617e-4,28961237,0.05350402049559844
Individuals,23885,3726,36272,470,Finland,2022,0,1,0,1.9256358756943864e-5,1.3843559699477204e-4,0.00208698402629329,35802,1.506780055716772e-4
Corporations,3954,38026,2293618,842663,Finland,2022,0,1,0,0.0018151031019414824,0.0022809776929590994,0.0037163051242527913,1450955,0.002680545933110213
Individuals,210329,61732,520887,19094,France,2022,0,1,0,7.822998172448641e-4,0.00198801562670423,0.01837777949617925,501793,0.0021118699639637063
Corporations,15838,80607,49009188,13653967,France,2022,0,1,0,0.02941075834053072,0.04873909455630309,0.01488589796608895,35355221,0.06531649421640423
Individuals,4894,1587,18975,67,Gabon,2022,0,1,0,2.7450553972664656e-6,7.241992316320576e-5,4.2761983775086294e-4,18908,7.957711103707258e-5
Corporations,720,470,299250,8948,Gabon,2022,0,1,0,1.9274066330398255e-5,2.976008099945198e-4,6.767171698184142e-4,290302,5.363142519745692e-4
Individuals,490677,84103,1256905,87583,Germany,2022,0,1,0,0.0035883609978923712,0.00479709952692749,0.04287356336903968,1169322,0.0049212643659875075
Corporations,47342,482873,35986206,8662632,Germany,2022,0,1,0,0.01865938128786662,0.03578788322215421,0.044496033685476895,27323574,0.05047854355492483
Individuals,34429,17218,98709,5093,Greece,2022,0,1,0,2.0866518116832998e-4,3.7673244772157456e-4,0.0030082802194369555,93616,3.9399676469465767e-4
Corporations,709,484,31050,9963,Greece,2022,0,1,0,2.1460384761930915e-5,3.087888103702536e-5,6.663784352795218e-4,21087,3.895687467322905e-5
Individuals,27813,16154,66331,9026,Guatemala,2022,0,1,0,3.698040300854794e-4,2.5315867843681694e-4,0.002430198313723897,57305,2.4117655743491876e-4
Corporations,619,560,49240,7392,Guatemala,2022,0,1,0,1.5922429404817155e-5,4.89686345334341e-5,5.8178878905222e-4,41848,7.731148533813674e-5
Individuals,532,911,7728,3946,Guernsey,2022,0,1,0,1.6167147160617125e-4,2.9494659615560163e-5,4.648421611840194e-5,3782,1.59171056665014e-5
Corporations,11151,198743,2114452,988308,Guernsey,2022,0,1,0,0.002128823641804117,0.002102799090708546,0.01048065716756269,1126144,0.002080478525727171
Individuals,269497,104671,482958,103976,Hong Kong,2022,1,1,0,0.004259998208748926,0.0018432559289093822,0.023547663141467983,378982,0.0015950017291650011
Corporations,8322,127669,5189635,4160399,Hong Kong,2022,1,1,0,0.008961534006137972,0.005161034518215237,0.007821722621151172,1029236,0.0019014472357934073
Individuals,35312,3853,57571,24840,Hungary,2022,0,1,0,0.0010177190457925224,2.1972529098439626e-4,0.003085433533031972,32731,1.377532484321146e-4
Corporations,1314,38429,5506078,4025500,Hungary,2022,0,1,0,0.008670960439541592,0.005475733576250645,0.001235008834918606,1480578,0.0027352725181362986
Individuals,761523,87159,699430,19105,India,2022,0,1,0,7.827504979817288e-4,0.0026694422586582877,0.06653909720137932,680325,0.0028632482582132642
Corporations,6914,124280,12091414,1333140,India,2022,0,1,0,0.002871594634298964,0.0120247772777914,0.006498364600172939,10758274,0.019875218471961806
Individuals,151539,8029,65820,5786,Indonesia,2022,0,1,0,2.3705806759080254e-4,2.512083975020924e-4,0.013240924109711488,60034,2.5266195705519437e-4
Corporations,1178,1561,100459,72201,Indonesia,2022,0,1,0,1.5552155376856105e-4,9.990536264407506e-5,0.0011071844806195721,28258,5.2204835420690786e-5
Individuals,3856,950750,4435337,70610,Iraq,2022,0,1,0,0.002892960620910226,0.016927892740075022,3.369231905123268e-4,4364727,0.018369598324810065
Corporations,30,52203,174383,463,Iraq,2022,0,1,0,9.97305846108001e-7,1.7342196173525263e-4,2.8196548742433928e-5,173920,3.213060010038411e-4
Individuals,151847,16251,191737,6231,Ireland,2022,0,1,0,2.552901519457813e-4,7.317828093567106e-4,0.013267836024306352,185506,7.807294034294048e-4
Corporations,29499,1922034,47910917,25152116,Ireland,2022,0,1,0,0.05417786680083496,0.04764687621313353,0.02772566637843528,22758801,0.042045419370700436
Individuals,140877,40886,432248,169180,Israel,2022,0,1,0,0.006931469732978219,0.0016497163081659744,0.01230931750772953,263068,0.0011071605376719172
Corporations,22772,149405,2134835,1101242,Israel,2022,0,1,0,0.002372084415938806,0.002123069758411531,0.02140306026542351,1033593,0.0019094965127389783
Individuals,156230,32631,482397,33575,Italy,2022,0,1,0,0.0013756005218391282,0.0018411148181376005,0.013650806549206645,448822,0.0018889336857351908
Corporations,9300,183234,3443143,881251,Italy,2022,0,1,0,0.0018982219744892483,0.0034241675713515816,0.008740930110154517,2561892,0.00473293050554124
Individuals,486325,49194,1388850,55526,Japan,2022,0,1,0,0.0022749544177405635,0.005300680383937724,0.04249330151086809,1333324,0.005611491008905953
Corporations,26682,204179,67290487,24155881,Japan,2022,0,1,0,0.05203196833518182,0.06691964389682775,0.025078010451520735,43134606,0.07968840707645061
Individuals,991,1320,246578,242460,Jersey,2022,0,1,0,0.009933822860018317,9.410887912377839e-4,8.658995897243669e-5,4118,1.7331211299485132e-5
Corporations,7573,81048,1816307,1430082,Jersey,2022,0,1,0,0.0030804085075892486,0.0018062971909731536,0.007117748787548404,386225,7.135258178341107e-4
Individuals,18253,1540264,15875342,3079239,Kazakhstan,2022,0,1,0,0.1261594274093044,0.0605897785417451,0.0015948804451300575,12796103,0.05385428968017863
Corporations,287,1994548,22386480,9121681,Kazakhstan,2022,0,1,0,0.019648176647153945,0.02226310636900958,2.6974698296928454e-4,13264799,0.024505862010175655
Individuals,129964,36905,263482,9326,"Korea, Republic of (South)",2022,0,1,0,3.820953229090606e-4,0.0010056045425500806,0.011355779442879679,254156,0.0010696530692161105
Corporations,9700,702066,9421587,2999638,"Korea, Republic of (South)",2022,0,1,0,0.0064612451697790745,0.009369663901867461,0.009116884093386969,6421949,0.01186413725759324
Individuals,12669,4444,27156,7388,Kuwait,2022,0,1,0,3.026935712687261e-4,1.0364350110250412e-4,0.0011069709285790115,19768,8.319654807387618e-5
Corporations,633,4443,145088,55101,Kuwait,2022,0,1,0,1.1868801172007982e-4,1.4428840875684173e-4,5.949471784653559e-4,89987,1.662451880883892e-4
Individuals,12985,2791,23537,1732,Latvia,2022,0,1,0,7.096173056814206e-5,8.98312374963043e-5,0.0011345818539425737,21805,9.176956347384005e-5
Corporations,444,4115,73099,3188,Latvia,2022,0,1,0,6.866978482488784e-6,7.26961457302904e-5,4.173089213880221e-4,69911,1.2915607081519971e-4
Individuals,488,347940,2021277,31266,Liberia,2022,0,1,0,0.0012809985380736316,0.007714399211149146,4.2639656890564184e-5,1990011,0.008375255252379725
Corporations,656,2426989,100525366,25574498,Liberia,2022,0,1,0,0.05508768113753213,0.09997136289589159,6.165645325012218e-4,74950868,0.13846690241977208
Individuals,467,218,1627,708,Liechtenstein,2022,0,1,0,2.9007451063651608e-5,6.209602897841147e-6,4.080475362273253e-5,919,3.867747252119193e-6
Corporations,885,8724,63739,30595,Liechtenstein,2022,0,1,0,6.590188415048443e-5,6.338772941767986e-5,8.317981879018008e-4,33144,6.12314058030779e-5
Individuals,7304,2748,41327,14387,Luxembourg,2022,0,1,0,5.894494328428753e-4,1.577284935212545e-4,6.381968318210673e-4,26940,1.133809695017313e-4
Corporations,36397,2140885,31531772,19983247,Luxembourg,2022,0,1,0,0.043044080037408575,0.03135799795409363,0.03420899281927892,11548525,0.021335156308894227
Individuals,5687,883583,5613552,2211074,Macau,2022,0,1,0,0.09058985996202318,0.0214246642694419,4.969092801980297e-4,3402478,0.014319831267569106
Corporations,75,1280858,23712402,21017297,Macau,2022,0,1,0,0.04527143232718823,0.023581721109826804,7.049137185608481e-5,2695105,0.004979032945236069
Individuals,128424,18344,77202,10183,Malaysia,2022,0,1,0,4.1720744940842416e-4,2.946489016097924e-4,0.011221219869905359,67019,2.8205936135993056e-4
Corporations,1213,15038,292214,51880,Malaysia,2022,0,1,0,1.1174995096346239e-4,2.906035859373053e-4,0.0011400804541524118,240334,4.440015894966487e-4
Individuals,8196,2879,32279,6211,Malta,2022,0,1,0,2.5447073242420925e-4,1.2319592620738438e-4,7.161365325308689e-4,26068,1.0971102869232114e-4
Corporations,1744,31390,402225,287859,Malta,2022,0,1,0,6.200506772241966e-4,4.0000830676707006e-4,0.0016391593668934922,114366,2.1128382078429905e-4
Individuals,147,127,744,200,Marshall Islands,2022,0,1,0,8.194195215720792e-6,2.8395479754110716e-6,1.2844322874821588e-5,544,2.289504358164136e-6
Corporations,2127,11158,290745,32856,Marshall Islands,2022,0,1,0,7.077209693245027e-5,2.8914268171046503e-4,0.0019991353058385654,257889,4.764333216011935e-4
Individuals,2628,573,4107,1704,Mauritius,2022,0,1,0,6.981454323794115e-5,1.5674762815878053e-5,2.296250375172186e-4,2403,1.0113380464464005e-5
Corporations,712,11643,99627,60141,Mauritius,2022,0,1,0,1.2954421358700062e-4,9.907794786073191e-5,6.691980901537652e-4,39486,7.294784243121935e-5
Individuals,533795,274414,1466093,197786,Mexico,2022,0,1,0,0.008103485474682764,0.005595485766013904,0.046641056659628505,1268307,0.005337857360275884
Corporations,11744,143021,7592633,1346235,Mexico,2022,0,1,0,0.0028998013730781955,0.007550789409494138,0.0110380089477048,6246398,0.011539818089112183
Individuals,2313,4452,33015,14015,Monaco,2022,0,1,0,5.742082297416346e-4,1.2600494140886632e-4,2.0210148849974377e-4,19000,7.996430662705622e-5
Corporations,187,818,6267,3469,Monaco,2022,0,1,0,7.4722548167357565e-6,6.232462075975457e-6,1.7575848716117146e-4,2798,5.169124832157011e-6
Individuals,124281,28698,322791,70541,Netherlands,2022,0,1,0,0.0028901336235608024,0.001231963078670585,0.010859219668065998,252250,0.0010616313866671017
Corporations,12201,122663,20143004,5632888,Netherlands,2022,0,1,0,0.012133287543999147,0.02003199433959182,0.011467536373547877,14510116,0.026806504979656455
Individuals,110190,10398,85057,2712,New Zealand,2022,0,1,0,1.1111328712517396e-4,3.2462826901147784e-4,0.009627999575350958,82345,3.4656109627394444e-4
Corporations,3827,17531,366942,63058,New Zealand,2022,0,1,0,1.358274558183117e-4,3.6491975412200194e-4,0.0035969397345764877,303884,5.614061224071484e-4
Individuals,41095,8841,43493,1083,Nigeria,2022,0,1,0,4.437156709312809e-5,1.6599524206257224e-4,0.0035907309424543753,42410,1.7848874968702392e-4
Corporations,424,1706,12395,6567,Nigeria,2022,0,1,0,1.4145372551600954e-5,1.2326690191752958e-5,3.985112222263995e-4,5828,1.0766854725450701e-5
Individuals,37377,14277,97760,3536,Norway,2022,0,1,0,1.448733714139436e-4,3.73110497414229e-4,0.003265865687702085,94224,3.9655562250672346e-4
Corporations,2436,50683,1443183,672915,Norway,2022,0,1,0,0.0014494644998569448,0.0014352295063335707,0.002289559757885635,770268,0.0014230205311708064
Individuals,4491,495,3368,1301,Oman,2022,0,1,0,5.330323987826376e-5,1.28542978241727e-5,3.924071702777126e-4,2067,8.699274831480274e-6
Corporations,79,6849,41261,6615,Oman,2022,0,1,0,1.4248764950333533e-5,4.1033607422502527e-05,7.425091168840934e-5,34646,6.400625408681623e-5
Individuals,18310,7790,42679,13785,Panama,2022,0,1,0,5.647849052435556e-4,1.6288853231528108e-4,0.0015998608968570292,28894,1.2160466714116644e-4
Corporations,34780,75859,809503,458037,Panama,2022,0,1,0,9.866155028807136e-4,8.050417660584587e-4,0.03268919884206173,351466,6.493108035235511e-4
Individuals,4048,2251,49617,4543,Paraguay,2022,0,1,0,1.8613114432509782e-4,1.8936808050533757e-4,3.536994489610734e-4,45074,1.8970058720568065e-4
Corporations,297,562,10506,7808,Paraguay,2022,0,1,0,1.6818496860499505e-5,1.0448100617551963e-5,2.791458325500959e-4,2698,4.9843812713222355e-6
Individuals,49428,11553,73494,23779,Peru,2022,0,1,0,9.742488401731237e-4,2.804969608936308e-4,0.004318838034399194,49715,2.0923292126126842e-4
Corporations,2011,32536,238603,119255,Peru,2022,0,1,0,2.568762606427854e-4,2.3728804032455272e-4,0.0018901086507011541,119348,2.2048774498508754e-4
Individuals,114764,32028,160956,6704,Philippines,2022,0,1,0,2.74669423630961e-4,6.143041450675597e-4,0.01002765898235391,154252,6.491923276756145e-4
Corporations,980,13346,193875,69479,Philippines,2022,0,1,0,1.4965834315710107e-4,1.928065398084796e-4,9.210872589195082e-4,124396,2.29813599936027e-4
Individuals,102289,36146,183138,3852,Poland,2022,0,1,0,1.5782019985478247e-4,6.98963893979614e-4,0.00893763906491582,179286,7.54551614628337e-4
Corporations,2170,26205,538830,233636,Poland,2022,0,1,0,5.032538847976003e-4,5.358604659961474e-4,0.002039550359036054,305194,5.63826263054084e-4
Individuals,41518,13124,93234,13774,Portugal,2022,0,1,0,5.64334224506691e-4,3.5583658056381165e-4,0.00362769113684927,79460,3.344191476097835e-4
Corporations,1014,5776,127431,20184,Portugal,2022,0,1,0,4.347650366704944e-5,1.267287178560122e-4,9.530433474942667e-4,107247,1.981319266884714e-4
Individuals,2715,3063,28928,341,Puerto Rico,2022,0,1,0,1.3971102842803952e-5,1.1040651052781113e-4,2.372267796268069e-4,28587,1.2031261229198191e-4
Corporations,15092,27451,1126275,913109,Puerto Rico,2022,0,1,0,0.0019668443711313836,0.001120068010949299,0.014184743787360427,213166,3.93810458889057e-4
Individuals,9596,1874,11160,3456,Qatar,2022,0,1,0,1.415956933276553e-4,4.2593219631166075e-5,8.384634170529793e-4,7704,3.242342201341269e-5
Corporations,184,4522,29117,17363,Qatar,2022,0,1,0,3.74000462332035e-5,2.895653395024372e-5,1.7293883228692807e-4,11754,2.1714758140519482e-5
Individuals,56577,3329,31616,4284,Romania,2022,0,1,0,1.7551966152073938e-4,1.2066552256800597e-4,0.004943491532576742,27332,1.1503075940687898e-4
Corporations,1382,4969,80326,25994,Romania,2022,0,1,0,5.599129193030535e-5,7.988331717166181e-5,0.001298921012068123,54332,1.0037487147275008e-4
Individuals,1280938,18164,288481,34628,Russia,2022,0,1,0,0.0014187429596498981,0.0011010156444819373,0.11192368200427358,253853,0.0010683778489577948
Corporations,1639,4112,178141,18196,Russia,2022,0,1,0,3.919433515287513e-5,1.7715925110520887e-4,0.0015404714462949735,159945,2.954880883771812e-4
Individuals,108717,9875,69839,29520,Saudi Arabia,2022,0,1,0,0.001209463213840389,2.665472998047498e-4,0.00949929421756448,40319,1.6968846731033052e-4
Corporations,676,23187,184596,93977,Saudi Arabia,2022,0,1,0,2.0242723866024104e-4,1.8357867709857436e-4,6.353622316628445e-4,90619,1.6741276739286497e-4
Individuals,2203,807,3593,198,Senegal,2022,0,1,0,8.112253263563585e-6,1.3713032090930081e-5,1.924900904301494e-4,3395,1.4288358999939783e-5
Corporations,105,3611,170286,1337,Senegal,2022,0,1,0,2.8799091063637087e-6,1.6934754062064092e-4,9.868792059851875e-5,168949,3.121223985947444e-4
Individuals,350837,100303,452351,88819,Singapore,2022,0,1,0,0.0036390011243255253,0.0017264413524531905,0.030654855132202594,363532,0.0015299781219340527
Corporations,7915,238988,4834224,2432003,Singapore,2022,0,1,0,0.005238554664475587,0.004807582215856132,0.007439189443212151,2402221,0.004437948614520746
Individuals,23487,2583,17594,915,Slovakia,2022,0,1,0,3.748844311192263e-5,6.714920306368601e-5,0.002052208240550576,16679,7.019603527540372e-5
Corporations,706,3387,83188,18321,Slovakia,2022,0,1,0,3.9463586191241216e-5,8.27295444672485e-5,6.635587804052783e-4,64867,1.1983760560669366e-4
Individuals,50128,11007,88285,8706,South Africa,2022,0,1,0,3.566933177403261e-4,3.3694824329189043e-4,0.004380001476660249,79579,3.3491997668813194e-4
Corporations,7260,18508,343979,71228,South Africa,2022,0,1,0,1.534257036859194e-4,3.420833049995152e-4,0.00682356479566901,272751,5.038899096124578e-4
Individuals,195403,33064,347102,23441,Spain,2022,0,1,0,9.604006502585556e-4,0.0013247483620445347,0.01707360015448138,323661,0.0013621751288010338
Corporations,13330,52060,7325993,1394832,Spain,2022,0,1,0,0.003004479714770011,0.007285618883255412,0.012528666491221474,5931161,0.010957438030243464
Individuals,557,486,5619,2951,St Kitts & Nevis,2022,0,1,0,1.209053504079603e-4,2.144545708848765e-5,4.866862477058248e-5,2668,1.1228672109525578e-5
Corporations,12066,15694,142853,71223,St Kitts & Nevis,2022,0,1,0,1.5341493364438478e-4,1.4206572601552927e-4,0.011340651904206925,71630,1.323318126259495e-4
